time_s,truth_x,truth_y,truth_z,estimate_x,estimate_y,estimate_z,position_error_m,rotation_error_deg,sim_latency_s
31.2,-8.38097653540861,1.4725873109324783e-07,0.14999996225503445,-8.12094458221314,0.02198480214453515,-0.3764217111595519,0.587554014515868,2.650279961744627,0.0519999999999996
31.3,-8.69832304792233,1.539852091542758e-07,0.14999996240889552,-8.411757557535985,0.026014619414305926,-0.4447407433610756,0.6606913347333164,2.8195150831957463,0.05000000000000071
31.4,-9.017493173615067,1.608408501171122e-07,0.14999996243059277,-8.693219340082393,0.025400001996306636,-0.5054426634892341,0.731712858242478,3.0109215659829522,0.0400000000000027
31.5,-9.34160772939325,1.6789557709863994e-07,0.14999996239846264,-8.99368256077649,0.013267785175368722,-0.5589698133281861,0.7898519453158157,3.1856627451667,0.038000000000000256
31.6,-9.672121991375455,1.7518611687762263e-07,0.14999996218102699,-9.292646634593902,0.0014515156012695515,-0.6591765590925287,0.8937395008467851,3.3638912600100364,0.04399999999999693
31.7,-10.014622029384437,1.8284411946496876e-07,0.1499999618034644,-9.605877142956723,0.003460236010594788,-0.7309947307462255,0.9712033785204014,3.5168889050679994,0.028000000000002245
31.8,-10.365136176410603,1.9079014193754452e-07,0.149999962093008,-9.977004833859597,0.021226396274280617,-0.7275898857525799,0.9598231253264026,3.5082904758023834,0.03200000000000003
31.9,-10.717140377253068,1.9888018487567912e-07,0.14999996076697247,-10.329989101129197,0.003910379962406811,-0.7543742684222968,0.9837652903727205,3.542034331492667,0.0400000000000027
32.0,-11.012381481520617,2.0574709806989084e-07,0.1499999568361955,-10.636319840593627,0.013307003640842639,-0.7917703361047966,1.014165032582492,3.565650100034861,0.054000000000002046
32.1,-11.227324409012303,2.1079523479985454e-07,0.1499999544105165,-10.839400498762252,0.006977490653746872,-0.8346494516489003,1.0583326960039907,3.6372865012450597,0.031999999999996476
32.2,-11.365970834262518,2.1390294035110048e-07,0.1499999527479153,-10.961964503931602,0.020656428439607622,-0.8917941007440383,1.117578920719979,3.8600719980581752,0.0519999999999996
32.3,-11.432248554516873,2.1505566072467989e-07,0.14999995221367618,-11.017330683845039,0.011492238990851417,-0.9637775631786175,1.1886081186877393,4.052550943755943,0.04200000000000159
32.4,-11.451847355288873,2.155308816284163e-07,0.15060389961502652,-11.06566857853327,0.02786613152330488,-0.926030387823659,1.1441380798571286,3.8082746112428847,0.03999999999999915
32.5,-11.453096037879916,2.141506352304132e-07,0.149911852503842,-11.07816543400751,0.026610878693786092,-0.8652712121264144,1.0825330202352423,3.723314849828308,0.04399999999999693
32.6,-11.453008511069148,2.141330759743375e-07,0.1499466550055917,-11.101130798338753,0.03305141456728039,-0.8391540545926256,1.0503478092014158,3.677262708113001,0.0519999999999996
32.7,-11.452750934291153,2.1411785825941784e-07,0.14996771090745842,-11.12049892546471,0.024359209357425457,-0.8312441129020345,1.0362245901356708,3.6608413808711138,0.03999999999999915
32.8,-11.452279041563044,2.1410127114813685e-07,0.14998045010458946,-11.112280298357476,0.02373890841341266,-0.8555430178271771,1.0617156472194131,3.692311266934642,0.04200000000000159
32.9,-11.451932184935876,2.140896218576421e-07,0.1499881568726034,-11.1199510680559,0.0276026883265067,-0.859397192488398,1.0629356246045687,3.68570140069775,0.04200000000000159
33.0,-11.446729369613898,2.1396503557678766e-07,0.1499928192649281,-11.085733964434748,0.01500147843416211,-0.8704695874877216,1.0825369481415135,3.737267970632102,0.031999999999996476
33.1,-11.437786063612743,2.1375336349904485e-07,0.14999563963413268,-11.05276550046337,0.015772131778297116,-0.9055820583502766,1.1237143159754222,3.8965784458700323,0.0519999999999996
33.2,-11.429030029061128,2.1354687146861212e-07,0.1499973461335232,-11.029330794880716,0.012396675104151373,-0.9210656900462829,1.1432800083681398,3.9124380659788875,0.04999999999999716
33.3,-11.414247015882252,2.1319958592797285e-07,0.14999837890712142,-11.062649440608734,-0.0016790232231755548,-0.8917283773774184,1.0994627367638656,3.8167140666746953,0.0519999999999996
33.4,-11.39211415627497,2.1268046702082824e-07,0.1499990036833085,-11.043252426899642,0.008038246272377998,-0.8419213871690135,1.0515109024614973,3.687220935720481,0.04200000000000159
33.5,-11.360310049710524,2.119353366957328e-07,0.1499993817921965,-11.016176611738992,0.012951095212694821,-0.841850852531374,1.0499344912114716,3.6788669115891253,0.04999999999999716
33.6,-11.318568259759623,2.109585053677633e-07,0.14999961045278798,-10.980495121769806,0.018888021159519496,-0.8552958361243995,1.0607870337222725,3.7069273739346165,0.04200000000000159
33.7,-11.26991564292721,2.0982170748309704e-07,0.1499997487427526,-10.909856733322151,0.014015777523175786,-0.8698272522146814,1.0816126693071841,3.73401803412828,0.05399999999999494
33.8,-11.21587264821753,2.0856134807959378e-07,0.14999983219898788,-10.847222520448094,0.01018987311546542,-0.8676546016017898,1.0824173375378503,3.685921797467659,0.03200000000000358
